time,Sun_x,Sun_y,Sun_z,Sun_vx,Sun_vy,Sun_vz,Earth_x,Earth_y,Earth_z,Earth_vx,Earth_vy,Earth_vz,Jupiter_x,Jupiter_y,Jupiter_z,Jupiter_vx,Jupiter_vy,Jupiter_vz
0,0,0,0,0,0,0,1,0,0,0,0,-6.283185307,5.2,0,0,0,0,2.75535903
0.001,7.53E-10,0,0,0,0,0,0.999980262,0,-0.006283185,0,0,-6.283185307,5.19999927,0,0.002755359,0,0,2.75535903
0.002,3.01E-09,0,-9.21E-15,0,0,0,0.999921048,0,-0.012566123,0,0,-6.283185307,5.19999708,0,0.005510717,0,0,2.75535903
0.003,6.77E-09,0,-3.68E-14,0,0,0,0.999822361,0,-0.018848564,0,0,-6.283185307,5.19999343,0,0.008266074,0,0,2.75535903
0.004,1.20E-08,0,-9.19E-14,0,0,0,0.999684205,0,-0.025130261,0,0,-6.283185307,5.19998832,0,0.011021428,0,0,2.75535903
0.005,1.88E-08,0,-1.84E-13,0,0,0,0.999506585,0,-0.031410966,0,0,-6.283185307,5.19998175,0,0.01377678,0,0,2.75535903
0.006,2.71E-08,0,-3.21E-13,0,0,0,0.999289509,0,-0.03769043,0,0,-6.283185307,5.19997372,0,0.016532127,0,0,2.75535903
0.007,3.69E-08,0,-5.12E-13,0,0,0,0.999032984,0,-0.043968407,0,0,-6.283185307,5.19996423,0,0.01928747,0,0,2.75535903
0.008,4.82E-08,0,-7.66E-13,0,0,0,0.99873702,0,-0.050244648,0,0,-6.283185307,5.19995328,0,0.022042807,0,0,2.75535903
0.009,6.10E-08,0,-1.09E-12,0,0,0,0.998401631,0,-0.056518906,0,0,-6.283185307,5.19994087,0,0.024798138,0,0,2.75535903
0.01,7.53E-08,0,-1.50E-12,0,0,0,0.998026828,0,-0.062790932,0,0,-6.283185307,5.199927,0,0.027553463,0,0,2.75535903
0.011,9.11E-08,0,-1.99E-12,0,0,0,0.997612627,0,-0.069060479,0,0,-6.283185307,5.19991167,0,0.030308779,0,0,2.75535903
0.012,1.08E-07,0,-2.58E-12,0,0,0,0.997159044,0,-0.0753273,0,0,-6.283185307,5.19989488,0,0.033064087,0,0,2.75535903
0.013,1.27E-07,0,-3.27E-12,0,0,0,0.996666097,0,-0.081591146,0,0,-6.283185307,5.19987663,0,0.035819386,0,0,2.75535903
0.014,1.48E-07,0,-4.06E-12,0,0,0,0.996133805,0,-0.087851772,0,0,-6.283185307,5.19985692,0,0.038574674,0,0,2.75535903
0.015,1.69E-07,0,-4.98E-12,0,0,0,0.995562189,0,-0.09410893,0,0,-6.283185307,5.19983575,0,0.041329952,0,0,2.75535903
0.016,1.93E-07,0,-6.01E-12,0,0,0,0.994951273,0,-0.100362372,0,0,-6.283185307,5.19981312,0,0.044085218,0,0,2.75535903
0.017,2.18E-07,0,-7.18E-12,0,0,0,0.994301079,0,-0.106611851,0,0,-6.283185307,5.19978903,0,0.046840472,0,0,2.75535903
0.018,2.44E-07,0,-8.47E-12,0,0,0,0.993611634,0,-0.112857122,0,0,-6.283185307,5.199763481,0,0.049595713,0,0,2.75535903
0.019,2.72E-07,0,-9.91E-12,0,0,0,0.992882965,0,-0.119097938,0,0,-6.283185307,5.199736471,0,0.05235094,0,0,2.75535903
0.02,3.01E-07,0,-1.15E-11,0,0,0,0.992115101,0,-0.125334051,0,0,-6.283185307,5.199708001,0,0.055106152,0,0,2.75535903
0.021,3.32E-07,0,-1.32E-11,0,0,0,0.991308072,0,-0.131565217,0,0,-6.283185307,5.199678072,0,0.057861348,0,0,2.75535903
0.022,3.64E-07,0,-1.51E-11,0,0,0,0.990461909,0,-0.137791188,0,0,-6.283185307,5.199646682,0,0.060616529,0,0,2.75535903
0.023,3.98E-07,0,-1.71E-11,0,0,0,0.989576647,0,-0.144011719,0,0,-6.283185307,5.199613833,0,0.063371692,0,0,2.75535903
0.024,4.33E-07,0,-1.93E-11,0,0,0,0.98865232,0,-0.150226565,0,0,-6.283185307,5.199579524,0,0.066126837,0,0,2.75535903
0.025,4.70E-07,0,-2.16E-11,0,0,0,0.987688965,0,-0.156435481,0,0,-6.283185307,5.199543754,0,0.068881964,0,0,2.75535903
0.026,5.09E-07,0,-2.41E-11,0,0,0,0.98668662,0,-0.16263822,0,0,-6.283185307,5.199506525,0,0.071637072,0,0,2.75535903
0.027,5.49E-07,0,-2.67E-11,0,0,0,0.985645324,0,-0.168834538,0,0,-6.283185307,5.199467836,0,0.074392159,0,0,2.75535903
0.028,5.90E-07,0,-2.95E-11,0,0,0,0.984565118,0,-0.175024191,0,0,-6.283185307,5.199427688,0,0.077147226,0,0,2.75535903
0.029,6.33E-07,0,-3.24E-11,0,0,0,0.983446045,0,-0.181206935,0,0,-6.283185307,5.199386079,0,0.079902271,0,0,2.75535903
0.03,6.77E-07,0,-3.55E-11,0,0,0,0.98228815,0,-0.187382524,0,0,-6.283185307,5.19934301,0,0.082657293,0,0,2.75535903
0.031,7.23E-07,0,-3.88E-11,0,0,0,0.981091478,0,-0.193550716,0,0,-6.283185307,5.199298482,0,0.085412293,0,0,2.75535903
0.032,7.71E-07,0,-4.21E-11,0,0,0,0.979856076,0,-0.199711266,0,0,-6.283185307,5.199252494,0,0.088167268,0,0,2.75535903
0.033,8.19E-07,0,-4.57E-11,0,0,0,0.978581993,0,-0.205863932,0,0,-6.283185307,5.199205046,0,0.090922219,0,0,2.75535903
0.034,8.70E-07,0,-4.93E-11,0,0,0,0.977269279,0,-0.212008471,0,0,-6.283185307,5.199156139,0,0.093677144,0,0,2.75535903
0.035,9.22E-07,0,-5.31E-11,0,0,0,0.975917987,0,-0.21814464,0,0,-6.283185307,5.199105771,0,0.096432042,0,0,2.75535903
0.036,9.75E-07,0,-5.69E-11,0,0,0,0.974528169,0,-0.224272196,0,0,-6.283185307,5.199053944,0,0.099186914,0,0,2.75535903
0.037,1.03E-06,0,-6.09E-11,0,0,0,0.97309988,0,-0.230390899,0,0,-6.283185307,5.199000657,0,0.101941758,0,0,2.75535903
0.038,1.09E-06,0,-6.50E-11,0,0,0,0.971633177,0,-0.236500506,0,0,-6.283185307,5.19894591,0,0.104696573,0,0,2.75535903
0.039,1.14E-06,0,-6.92E-11,0,0,0,0.970128118,0,-0.242600776,0,0,-6.283185307,5.198889704,0,0.107451359,0,0,2.75535903
0.04,1.20E-06,0,-7.34E-11,0,0,0,0.968584762,0,-0.248691469,0,0,-6.283185307,5.198832038,0,0.110206114,0,0,2.75535903
0.041,1.26E-06,0,-7.77E-11,0,0,0,0.96700317,0,-0.254772343,0,0,-6.283185307,5.198772912,0,0.112960839,0,0,2.75535903
0.042,1.33E-06,0,-8.20E-11,0,0,0,0.965383404,0,-0.260843159,0,0,-6.283185307,5.198712327,0,0.115715532,0,0,2.75535903
0.043,1.39E-06,0,-8.64E-11,0,0,0,0.963725529,0,-0.266903678,0,0,-6.283185307,5.198650281,0,0.118470193,0,0,2.75535903
0.044,1.46E-06,0,-9.08E-11,0,0,0,0.962029609,0,-0.272953659,0,0,-6.283185307,5.198586777,0,0.12122482,0,0,2.75535903
0.045,1.52E-06,0,-9.52E-11,0,0,0,0.960295713,0,-0.278992865,0,0,-6.283185307,5.198521812,0,0.123979413,0,0,2.75535903
0.046,1.59E-06,0,-9.95E-11,0,0,0,0.958523907,0,-0.285021056,0,0,-6.283185307,5.198455389,0,0.126733971,0,0,2.75535903
0.047,1.66E-06,0,-1.04E-10,0,0,0,0.956714263,0,-0.291037994,0,0,-6.283185307,5.198387505,0,0.129488494,0,0,2.75535903
0.048,1.73E-06,0,-1.08E-10,0,0,0,0.954866852,0,-0.297043443,0,0,-6.283185307,5.198318162,0,0.13224298,0,0,2.75535903
0.049,1.81E-06,0,-1.12E-10,0,0,0,0.952981746,0,-0.303037165,0,0,-6.283185307,5.198247359,0,0.13499743,0,0,2.75535903
0.05,1.88E-06,0,-1.16E-10,0,0,0,0.95105902,0,-0.309018923,0,0,-6.283185307,5.198175097,0,0.137751841,0,0,2.75535903
0.051,1.96E-06,0,-1.20E-10,0,0,0,0.94909875,0,-0.314988482,0,0,-6.283185307,5.198101376,0,0.140506214,0,0,2.75535903
0.052,2.03E-06,0,-1.24E-10,0,0,0,0.947101014,0,-0.320945605,0,0,-6.283185307,5.198026195,0,0.143260547,0,0,2.75535903
0.053,2.11E-06,0,-1.27E-10,0,0,0,0.94506589,0,-0.326890057,0,0,-6.283185307,5.197949554,0,0.14601484,0,0,2.75535903
0.054,2.19E-06,0,-1.30E-10,0,0,0,0.942993458,0,-0.332821605,0,0,-6.283185307,5.197871454,0,0.148769092,0,0,2.75535903
0.055,2.28E-06,0,-1.34E-10,0,0,0,0.940883801,0,-0.338740012,0,0,-6.283185307,5.197791895,0,0.151523302,0,0,2.75535903
0.056,2.36E-06,0,-1.36E-10,0,0,0,0.938737001,0,-0.344645047,0,0,-6.283185307,5.197710876,0,0.15427747,0,0,2.75535903
0.057,2.44E-06,0,-1.39E-10,0,0,0,0.936553144,0,-0.350536476,0,0,-6.283185307,5.197628398,0,0.157031595,0,0,2.75535903
0.058,2.53E-06,0,-1.41E-10,0,0,0,0.934332315,0,-0.356414065,0,0,-6.283185307,5.197544461,0,0.159785675,0,0,2.75535903
0.059,2.62E-06,0,-1.42E-10,0,0,0,0.932074603,0,-0.362277584,0,0,-6.283185307,5.197459064,0,0.16253971,0,0,2.75535903
0.06,2.71E-06,0,-1.43E-10,0,0,0,0.929780096,0,-0.368126801,0,0,-6.283185307,5.197372208,0,0.1652937,0,0,2.75535903
0.061,2.80E-06,0,-1.44E-10,0,0,0,0.927448886,0,-0.373961484,0,0,-6.283185307,5.197283892,0,0.168047644,0,0,2.75535903
0.062,2.89E-06,0,-1.44E-10,0,0,0,0.925081063,0,-0.379781403,0,0,-6.283185307,5.197194118,0,0.17080154,0,0,2.75535903
0.063,2.98E-06,0,-1.44E-10,0,0,0,0.922676722,0,-0.38558633,0,0,-6.283185307,5.197102884,0,0.173555388,0,0,2.75535903
0.064,3.08E-06,0,-1.43E-10,0,0,0,0.920235957,0,-0.391376033,0,0,-6.283185307,5.197010191,0,0.176309188,0,0,2.75535903
0.065,3.18E-06,0,-1.41E-10,0,0,0,0.917758866,0,-0.397150286,0,0,-6.283185307,5.196916039,0,0.179062938,0,0,2.75535903
0.066,3.27E-06,0,-1.38E-10,0,0,0,0.915245545,0,-0.40290886,0,0,-6.283185307,5.196820427,0,0.181816637,0,0,2.75535903
0.067,3.37E-06,0,-1.35E-10,0,0,0,0.912696094,0,-0.408651527,0,0,-6.283185307,5.196723357,0,0.184570286,0,0,2.75535903
0.068,3.48E-06,0,-1.31E-10,0,0,0,0.910110613,0,-0.414378061,0,0,-6.283185307,5.196624828,0,0.187323883,0,0,2.75535903
0.069,3.58E-06,0,-1.26E-10,0,0,0,0.907489205,0,-0.420088236,0,0,-6.283185307,5.196524839,0,0.190077427,0,0,2.75535903
0.07,3.68E-06,0,-1.20E-10,0,0,0,0.904831973,0,-0.425781827,0,0,-6.283185307,5.196423391,0,0.192830918,0,0,2.75535903
0.071,3.79E-06,0,-1.13E-10,0,0,0,0.902139022,0,-0.431458608,0,0,-6.283185307,5.196320485,0,0.195584355,0,0,2.75535903
0.072,3.90E-06,0,-1.05E-10,0,0,0,0.899410459,0,-0.437118355,0,0,-6.283185307,5.196216119,0,0.198337737,0,0,2.75535903
0.073,4.01E-06,0,-9.60E-11,0,0,0,0.89664639,0,-0.442760846,0,0,-6.283185307,5.196110295,0,0.201091063,0,0,2.75535903
0.074,4.12E-06,0,-8.57E-11,0,0,0,0.893846926,0,-0.448385857,0,0,-6.283185307,5.196003011,0,0.203844333,0,0,2.75535903
0.075,4.23E-06,0,-7.41E-11,0,0,0,0.891012177,0,-0.453993166,0,0,-6.283185307,5.195894269,0,0.206597545,0,0,2.75535903
0.076,4.34E-06,0,-6.11E-11,0,0,0,0.888142254,0,-0.459582553,0,0,-6.283185307,5.195784068,0,0.209350699,0,0,2.75535903
0.077,4.46E-06,0,-4.68E-11,0,0,0,0.885237271,0,-0.465153795,0,0,-6.283185307,5.195672408,0,0.212103795,0,0,2.75535903
0.078,4.57E-06,0,-3.09E-11,0,0,0,0.882297342,0,-0.470706674,0,0,-6.283185307,5.195559289,0,0.214856831,0,0,2.75535903
0.079,4.69E-06,0,-1.36E-11,0,0,0,0.879322585,0,-0.47624097,0,0,-6.283185307,5.195444711,0,0.217609807,0,0,2.75535903
0.08,4.81E-06,0,5.48E-12,0,0,0,0.876313115,0,-0.481756464,0,0,-6.283185307,5.195328675,0,0.220362722,0,0,2.75535903
0.081,4.93E-06,0,2.62E-11,0,0,0,0.873269053,0,-0.487252939,0,0,-6.283185307,5.19521118,0,0.223115575,0,0,2.75535903
0.082,5.05E-06,0,4.88E-11,0,0,0,0.870190517,0,-0.492730178,0,0,-6.283185307,5.195092226,0,0.225868365,0,0,2.75535903
0.083,5.18E-06,0,7.33E-11,0,0,0,0.867077631,0,-0.498187965,0,0,-6.283185307,5.194971814,0,0.228621092,0,0,2.75535903
0.084,5.30E-06,0,9.97E-11,0,0,0,0.863930515,0,-0.503626084,0,0,-6.283185307,5.194849943,0,0.231373754,0,0,2.75535903
0.085,5.43E-06,0,1.28E-10,0,0,0,0.860749296,0,-0.509044321,0,0,-6.283185307,5.194726613,0,0.234126352,0,0,2.75535903
0.086,5.56E-06,0,1.59E-10,0,0,0,0.857534098,0,-0.514442461,0,0,-6.283185307,5.194601825,0,0.236878884,0,0,2.75535903
0.087,5.69E-06,0,1.92E-10,0,0,0,0.854285049,0,-0.519820291,0,0,-6.283185307,5.194475579,0,0.239631349,0,0,2.75535903
0.088,5.82E-06,0,2.27E-10,0,0,0,0.851002276,0,-0.5251776,0,0,-6.283185307,5.194347874,0,0.242383747,0,0,2.75535903
0.089,5.95E-06,0,2.65E-10,0,0,0,0.847685909,0,-0.530514175,0,0,-6.283185307,5.194218711,0,0.245136077,0,0,2.75535903
0.09,6.08E-06,0,3.05E-10,0,0,0,0.84433608,0,-0.535829807,0,0,-6.283185307,5.194088089,0,0.247888338,0,0,2.75535903
0.091,6.22E-06,0,3.48E-10,0,0,0,0.840952919,0,-0.541124284,0,0,-6.283185307,5.193956009,0,0.25064053,0,0,2.75535903
0.092,6.36E-06,0,3.94E-10,0,0,0,0.837536562,0,-0.546397399,0,0,-6.283185307,5.19382247,0,0.253392651,0,0,2.75535903
0.093,6.49E-06,0,4.42E-10,0,0,0,0.834087143,0,-0.551648943,0,0,-6.283185307,5.193687474,0,0.256144701,0,0,2.75535903
0.094,6.63E-06,0,4.94E-10,0,0,0,0.830604798,0,-0.556878708,0,0,-6.283185307,5.193551019,0,0.258896679,0,0,2.75535903
0.095,6.78E-06,0,5.48E-10,0,0,0,0.827089664,0,-0.562086488,0,0,-6.283185307,5.193413105,0,0.261648585,0,0,2.75535903
0.096,6.92E-06,0,6.06E-10,0,0,0,0.823541881,0,-0.567272079,0,0,-6.283185307,5.193273734,0,0.264400417,0,0,2.75535903
0.097,7.06E-06,0,6.68E-10,0,0,0,0.819961588,0,-0.572435274,0,0,-6.283185307,5.193132905,0,0.267152175,0,0,2.75535903
0.098,7.21E-06,0,7.32E-10,0,0,0,0.816348926,0,-0.57757587,0,0,-6.283185307,5.192990617,0,0.269903857,0,0,2.75535903
0.099,7.36E-06,0,8.01E-10,0,0,0,0.812704039,0,-0.582693664,0,0,-6.283185307,5.192846872,0,0.272655464,0,0,2.75535903
0.1,7.51E-06,0,8.73E-10,0,0,0,0.809027071,0,-0.587788454,0,0,-6.283185307,5.192701668,0,0.275406995,0,0,2.75535903
0.101,7.66E-06,0,9.48E-10,0,0,0,0.805318165,0,-0.59286004,0,0,-6.283185307,5.192555007,0,0.278158448,0,0,2.75535903
0.102,7.81E-06,0,1.03E-09,0,0,0,0.80157747,0,-0.59790822,0,0,-6.283185307,5.192406887,0,0.280909823,0,0,2.75535903
0.103,7.96E-06,0,1.11E-09,0,0,0,0.797805132,0,-0.602932795,0,0,-6.283185307,5.19225731,0,0.283661119,0,0,2.75535903
0.104,8.12E-06,0,1.20E-09,0,0,0,0.7940013,0,-0.607933568,0,0,-6.283185307,5.192106275,0,0.286412336,0,0,2.75535903
0.105,8.27E-06,0,1.29E-09,0,0,0,0.790166125,0,-0.61291034,0,0,-6.283185307,5.191953782,0,0.289163472,0,0,2.75535903
0.106,8.43E-06,0,1.39E-09,0,0,0,0.786299759,0,-0.617862915,0,0,-6.283185307,5.191799831,0,0.291914526,0,0,2.75535903
0.107,8.59E-06,0,1.49E-09,0,0,0,0.782402352,0,-0.622791098,0,0,-6.283185307,5.191644423,0,0.294665499,0,0,2.75535903
0.108,8.75E-06,0,1.60E-09,0,0,0,0.778474061,0,-0.627694695,0,0,-6.283185307,5.191487557,0,0.29741639,0,0,2.75535903
0.109,8.91E-06,0,1.71E-09,0,0,0,0.774515039,0,-0.63257351,0,0,-6.283185307,5.191329233,0,0.300167196,0,0,2.75535903
0.11,9.08E-06,0,1.83E-09,0,0,0,0.770525443,0,-0.637427353,0,0,-6.283185307,5.191169452,0,0.302917919,0,0,2.75535903
0.111,9.24E-06,0,1.95E-09,0,0,0,0.76650543,0,-0.642256031,0,0,-6.283185307,5.191008213,0,0.305668556,0,0,2.75535903
0.112,9.41E-06,0,2.08E-09,0,0,0,0.76245516,0,-0.647059354,0,0,-6.283185307,5.190845517,0,0.308419107,0,0,2.75535903
0.113,9.58E-06,0,2.21E-09,0,0,0,0.758374791,0,-0.651837132,0,0,-6.283185307,5.190681363,0,0.311169572,0,0,2.75535903
0.114,9.75E-06,0,2.35E-09,0,0,0,0.754264486,0,-0.656589176,0,0,-6.283185307,5.190515752,0,0.31391995,0,0,2.75535903
0.115,9.92E-06,0,2.49E-09,0,0,0,0.750124406,0,-0.6613153,0,0,-6.283185307,5.190348683,0,0.316670239,0,0,2.75535903
0.116,1.01E-05,0,2.64E-09,0,0,0,0.745954715,0,-0.666015315,0,0,-6.283185307,5.190180158,0,0.31942044,0,0,2.75535903
0.117,1.03E-05,0,2.80E-09,0,0,0,0.741755578,0,-0.670689038,0,0,-6.283185307,5.190010174,0,0.322170551,0,0,2.75535903
0.118,1.04E-05,0,2.97E-09,0,0,0,0.737527159,0,-0.675336282,0,0,-6.283185307,5.189838734,0,0.324920571,0,0,2.75535903
0.119,1.06E-05,0,3.14E-09,0,0,0,0.733269627,0,-0.679956866,0,0,-6.283185307,5.189665837,0,0.3276705,0,0,2.75535903
0.12,1.08E-05,0,3.31E-09,0,0,0,0.72898315,0,-0.684550605,0,0,-6.283185307,5.189491482,0,0.330420337,0,0,2.75535903
0.121,1.10E-05,0,3.50E-09,0,0,0,0.724667896,0,-0.68911732,0,0,-6.283185307,5.189315671,0,0.333170082,0,0,2.75535903
0.122,1.12E-05,0,3.69E-09,0,0,0,0.720324035,0,-0.69365683,0,0,-6.283185307,5.189138402,0,0.335919732,0,0,2.75535903
0.123,1.13E-05,0,3.89E-09,0,0,0,0.71595174,0,-0.698168955,0,0,-6.283185307,5.188959677,0,0.338669289,0,0,2.75535903
0.124,1.15E-05,0,4.10E-09,0,0,0,0.711551183,0,-0.702653518,0,0,-6.283185307,5.188779494,0,0.34141875,0,0,2.75535903
0.125,1.17E-05,0,4.31E-09,0,0,0,0.707122538,0,-0.707110341,0,0,-6.283185307,5.188597855,0,0.344168116,0,0,2.75535903
0.126,1.19E-05,0,4.53E-09,0,0,0,0.702665979,0,-0.711539248,0,0,-6.283185307,5.188414759,0,0.346917385,0,0,2.75535903
0.127,1.21E-05,0,4.77E-09,0,0,0,0.698181683,0,-0.715940065,0,0,-6.283185307,5.188230206,0,0.349666556,0,0,2.75535903
0.128,1.23E-05,0,5.00E-09,0,0,0,0.693669826,0,-0.720312618,0,0,-6.283185307,5.188044196,0,0.35241563,0,0,2.75535903
0.129,1.25E-05,0,5.25E-09,0,0,0,0.689130587,0,-0.724656734,0,0,-6.283185307,5.18785673,0,0.355164604,0,0,2.75535903
0.13,1.27E-05,0,5.51E-09,0,0,0,0.684564145,0,-0.728972242,0,0,-6.283185307,5.187667807,0,0.357913479,0,0,2.75535903
0.131,1.29E-05,0,5.78E-09,0,0,0,0.67997068,0,-0.733258971,0,0,-6.283185307,5.187477428,0,0.360662253,0,0,2.75535903
0.132,1.31E-05,0,6.05E-09,0,0,0,0.675350374,0,-0.737516753,0,0,-6.283185307,5.187285592,0,0.363410926,0,0,2.75535903
0.133,1.33E-05,0,6.34E-09,0,0,0,0.670703408,0,-0.741745419,0,0,-6.283185307,5.1870923,0,0.366159496,0,0,2.75535903
0.134,1.34E-05,0,6.63E-09,0,0,0,0.666029967,0,-0.745944801,0,0,-6.283185307,5.186897551,0,0.368907964,0,0,2.75535903
0.135,1.36E-05,0,6.94E-09,0,0,0,0.661330235,0,-0.750114735,0,0,-6.283185307,5.186701346,0,0.371656329,0,0,2.75535903
0.136,1.39E-05,0,7.25E-09,0,0,0,0.656604397,0,-0.754255056,0,0,-6.283185307,5.186503684,0,0.374404589,0,0,2.75535903
0.137,1.41E-05,0,7.58E-09,0,0,0,0.65185264,0,-0.758365601,0,0,-6.283185307,5.186304567,0,0.377152744,0,0,2.75535903
0.138,1.43E-05,0,7.92E-09,0,0,0,0.647075151,0,-0.762446206,0,0,-6.283185307,5.186103993,0,0.379900793,0,0,2.75535903
0.139,1.45E-05,0,8.26E-09,0,0,0,0.64227212,0,-0.766496711,0,0,-6.283185307,5.185901963,0,0.382648736,0,0,2.75535903
0.14,1.47E-05,0,8.62E-09,0,0,0,0.637443735,0,-0.770516956,0,0,-6.283185307,5.185698477,0,0.385396571,0,0,2.75535903
0.141,1.49E-05,0,8.99E-09,0,0,0,0.632590188,0,-0.774506783,0,0,-6.283185307,5.185493535,0,0.388144297,0,0,2.75535903
0.142,1.51E-05,0,9.38E-09,0,0,0,0.62771167,0,-0.778466034,0,0,-6.283185307,5.185287137,0,0.390891915,0,0,2.75535903
0.143,1.53E-05,0,9.77E-09,0,0,0,0.622808374,0,-0.782394552,0,0,-6.283185307,5.185079284,0,0.393639423,0,0,2.75535903
0.144,1.55E-05,0,1.02E-08,0,0,0,0.617880493,0,-0.786292182,0,0,-6.283185307,5.184869974,0,0.396386821,0,0,2.75535903
0.145,1.57E-05,0,1.06E-08,0,0,0,0.612928221,0,-0.790158771,0,0,-6.283185307,5.184659209,0,0.399134107,0,0,2.75535903
0.146,1.60E-05,0,1.10E-08,0,0,0,0.607951755,0,-0.793994166,0,0,-6.283185307,5.184446988,0,0.401881281,0,0,2.75535903
0.147,1.62E-05,0,1.15E-08,0,0,0,0.602951291,0,-0.797798216,0,0,-6.283185307,5.184233311,0,0.404628342,0,0,2.75535903
0.148,1.64E-05,0,1.19E-08,0,0,0,0.597927026,0,-0.80157077,0,0,-6.283185307,5.184018179,0,0.40737529,0,0,2.75535903
0.149,1.66E-05,0,1.24E-08,0,0,0,0.592879158,0,-0.805311679,0,0,-6.283185307,5.183801591,0,0.410122123,0,0,2.75535903
0.15,1.68E-05,0,1.29E-08,0,0,0,0.587807887,0,-0.809020796,0,0,-6.283185307,5.183583548,0,0.412868842,0,0,2.75535903
0.151,1.71E-05,0,1.34E-08,0,0,0,0.582713413,0,-0.812697975,0,0,-6.283185307,5.183364049,0,0.415615444,0,0,2.75535903
0.152,1.73E-05,0,1.39E-08,0,0,0,0.577595937,0,-0.816343069,0,0,-6.283185307,5.183143095,0,0.418361929,0,0,2.75535903
0.153,1.75E-05,0,1.44E-08,0,0,0,0.572455662,0,-0.819955936,0,0,-6.283185307,5.182920686,0,0.421108297,0,0,2.75535903
0.154,1.77E-05,0,1.50E-08,0,0,0,0.567292789,0,-0.823536433,0,0,-6.283185307,5.182696821,0,0.423854547,0,0,2.75535903
0.155,1.80E-05,0,1.55E-08,0,0,0,0.562107523,0,-0.827084417,0,0,-6.283185307,5.182471502,0,0.426600678,0,0,2.75535903
0.156,1.82E-05,0,1.61E-08,0,0,0,0.556900069,0,-0.830599751,0,0,-6.283185307,5.182244727,0,0.429346689,0,0,2.75535903
0.157,1.84E-05,0,1.67E-08,0,0,0,0.551670632,0,-0.834082293,0,0,-6.283185307,5.182016497,0,0.43209258,0,0,2.75535903
0.158,1.87E-05,0,1.73E-08,0,0,0,0.546419419,0,-0.837531908,0,0,-6.283185307,5.181786812,0,0.434838349,0,0,2.75535903
0.159,1.89E-05,0,1.80E-08,0,0,0,0.541146637,0,-0.840948458,0,0,-6.283185307,5.181555673,0,0.437583996,0,0,2.75535903
0.16,1.91E-05,0,1.86E-08,0,0,0,0.535852494,0,-0.844331809,0,0,-6.283185307,5.181323078,0,0.44032952,0,0,2.75535903
0.161,1.94E-05,0,1.93E-08,0,0,0,0.530537199,0,-0.847681828,0,0,-6.283185307,5.181089029,0,0.443074921,0,0,2.75535903
0.162,1.96E-05,0,1.99E-08,0,0,0,0.525200962,0,-0.850998382,0,0,-6.283185307,5.180853525,0,0.445820197,0,0,2.75535903
0.163,1.99E-05,0,2.06E-08,0,0,0,0.519843993,0,-0.85428134,0,0,-6.283185307,5.180616566,0,0.448565348,0,0,2.75535903
0.164,2.01E-05,0,2.13E-08,0,0,0,0.514466505,0,-0.857530572,0,0,-6.283185307,5.180378153,0,0.451310373,0,0,2.75535903
0.165,2.03E-05,0,2.21E-08,0,0,0,0.509068709,0,-0.860745951,0,0,-6.283185307,5.180138285,0,0.454055272,0,0,2.75535903
0.166,2.06E-05,0,2.28E-08,0,0,0,0.503650819,0,-0.863927349,0,0,-6.283185307,5.179896963,0,0.456800042,0,0,2.75535903
0.167,2.08E-05,0,2.36E-08,0,0,0,0.498213048,0,-0.867074641,0,0,-6.283185307,5.179654187,0,0.459544685,0,0,2.75535903
0.168,2.11E-05,0,2.44E-08,0,0,0,0.492755611,0,-0.870187703,0,0,-6.283185307,5.179409956,0,0.462289199,0,0,2.75535903
0.169,2.13E-05,0,2.52E-08,0,0,0,0.487278724,0,-0.873266411,0,0,-6.283185307,5.179164271,0,0.465033582,0,0,2.75535903
0.17,2.16E-05,0,2.60E-08,0,0,0,0.481782603,0,-0.876310645,0,0,-6.283185307,5.178917132,0,0.467777836,0,0,2.75535903
0.171,2.18E-05,0,2.69E-08,0,0,0,0.476267464,0,-0.879320283,0,0,-6.283185307,5.178668538,0,0.470521957,0,0,2.75535903
0.172,2.21E-05,0,2.78E-08,0,0,0,0.470733526,0,-0.882295207,0,0,-6.283185307,5.178418491,0,0.473265947,0,0,2.75535903
0.173,2.23E-05,0,2.87E-08,0,0,0,0.465181006,0,-0.8852353,0,0,-6.283185307,5.17816699,0,0.476009804,0,0,2.75535903
0.174,2.26E-05,0,2.96E-08,0,0,0,0.459610125,0,-0.888140446,0,0,-6.283185307,5.177914034,0,0.478753527,0,0,2.75535903
0.175,2.29E-05,0,3.05E-08,0,0,0,0.454021102,0,-0.89101053,0,0,-6.283185307,5.177659625,0,0.481497116,0,0,2.75535903
0.176,2.31E-05,0,3.15E-08,0,0,0,0.448414158,0,-0.893845438,0,0,-6.283185307,5.177403763,0,0.48424057,0,0,2.75535903
0.177,2.34E-05,0,3.25E-08,0,0,0,0.442789514,0,-0.896645059,0,0,-6.283185307,5.177146446,0,0.486983887,0,0,2.75535903
0.178,2.36E-05,0,3.35E-08,0,0,0,0.437147392,0,-0.899409282,0,0,-6.283185307,5.176887676,0,0.489727068,0,0,2.75535903
0.179,2.39E-05,0,3.45E-08,0,0,0,0.431488014,0,-0.902137999,0,0,-6.283185307,5.176627452,0,0.492470112,0,0,2.75535903
0.18,2.42E-05,0,3.56E-08,0,0,0,0.425811606,0,-0.9048311,0,0,-6.283185307,5.176365775,0,0.495213017,0,0,2.75535903
